Country Name,Country Code,Region,IncomeGroup,Indicator Name,Indicator Code,Year,Energy_Consump.
Samoa,WSM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,46.2046085512518
Yemen Rep.,YEM,Middle East & North Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,2.1486377864538
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,16.6278217077773
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,82.9827342296715
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,63.9764094127404
Aruba,ABW,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.234954767660835
Afghanistan,AFG,South Asia,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,17.0364435282942
Angola,AGO,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,71.8886392044557
Albania,ALB,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,32.9981742379589
Andorra,AND,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,14.2735502072872
United Arab Emirates,ARE,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Argentina,ARG,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,8.7481843073882
Armenia,ARM,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,2.30943580318704
American Samoa,ASM,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Australia,AUS,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,8.24547226023123
Austria,AUT,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,24.495798212077
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.804646397784736
Burundi,BDI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,94.2386626254569
Belgium,BEL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,1.21508173713429
Benin,BEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,94.964848328917
Burkina Faso,BFA,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,93.2538229624099
Bangladesh,BGD,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,73.159667324204
Bulgaria,BGR,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,2.25055283163981
Bahrain,BHR,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
The Bahamas,BHS,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,8.75951476059513
Belarus,BLR,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.898691698426958
Belize,BLZ,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,32.4413606573696
Bermuda,BMU,North America,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Bolivia,BOL,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,38.2815419210682
Brazil,BRA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,48.9381684945205
Barbados,BRB,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,18.4837262328372
Brunei Darussalam,BRN,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.432168224450779
Bhutan,BTN,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,95.9199381421397
Botswana,BWA,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,48.0827464013381
Central African Republic,CAF,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,93.752248267052
Canada,CAN,North America,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,22.1978405183297
Switzerland,CHE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,17.4727504844574
Chile,CHL,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,37.2727789318802
China,CHN,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,33.2584735412724
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,74.0156624648786
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,83.1895540491278
Congo Dem. Rep.,COD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,95.1388122260288
Congo Rep.,COG,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,64.5626788008392
Colombia,COL,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,37.0012276854526
Comoros,COM,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,50.7126609487715
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,38.0853387742321
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,44.6894708365277
Cuba,CUB,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,47.1741751822851
Curacao,CUW,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Cayman Islands,CYM,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Cyprus,CYP,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.365810347312205
Czech Republic,CZE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,3.97518244966785
Germany,DEU,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,1.98863280907619
Djibouti,DJI,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,27.2054430026661
Dominica,DMA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,14.5051958703117
Denmark,DNK,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,7.07089896619989
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,28.1632430756406
Algeria,DZA,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.323692176020233
Ecuador,ECU,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,24.1630989013858
Egypt Arab Rep.,EGY,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,9.05203473343903
Spain,ESP,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,9.92129346773473
Estonia,EST,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,3.52622282323504
Ethiopia,ETH,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,96.7112891774686
Finland,FIN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,24.0270184115338
Fiji,FJI,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,60.0665671439441
France,FRA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,11.0122219269501
Faroe Islands,FRO,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,2.72830809941213
Gabon,GAB,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,75.1504441730816
United Kingdom,GBR,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.608264131136578
Georgia,GEO,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,14.1187507896665
Ghana,GHA,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,82.928378877974
Gibraltar,GIB,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Guinea,GIN,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,89.4082344258742
Gambia,GMB,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,61.8016720569009
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,88.5725222861798
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,83.9596783424602
Greece,GRC,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,8.31686135705182
Grenada,GRD,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,8.10644636337801
Greenland,GRL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Guatemala,GTM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,74.2551734797804
Guam,GUM,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.0
Guyana,GUY,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,33.3054619677095
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,1.04143307803782
Honduras,HND,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,70.2018848371653
Croatia,HRV,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,33.3545415119193
Haiti,HTI,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,81.6923536624042
Hungary,HUN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,4.27666391039476
Indonesia,IDN,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,57.8287417363079
India,IND,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,57.6047933357271
Ireland,IRL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,2.22917590071014
Iran Islamic Rep.,IRN,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,1.22691740882349
Iraq,IRQ,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,0.746342013031562
Iceland,ISL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,54.7874237583985
Israel,ISR,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,6.02540083931582
Italy,ITA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1991,4.66941317046864
